quarter,symbol,in_index,change,source,notes
2014-Q2,ESRX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,EXPD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,EXPE,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,FAST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,FFIV,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,FI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,FOXA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,GILD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,GMCR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,GOOG,1,added,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,GOOGL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,GRMN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,HSIC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,ILMN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,INTC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,INTU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,ISRG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,KLAC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,KRFT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,LBTYA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,LLTC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,LMCA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,LMCK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MAR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MAT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MDLZ,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,META,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MNST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MSFT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MXIM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,MYL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,NFLX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,NLOK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,NTAP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,NVDA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,NXPI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,ORLY,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,PAYX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,PCAR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,QCOM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,QRTEA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,REGN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,ROST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SBAC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SBUX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SIAL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SIRI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SNDK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SPLS,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,SRCL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,STX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,TRIP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,TSCO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,TSLA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,TXN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,VIAB,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,VIP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,VOD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,VRSK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,VRTX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,WDC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,WFM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,WYNN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,XLNX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q2,YHOO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AAPL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ADBE,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ADI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ADP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ADSK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AKAM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ALTR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ALXN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AMAT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AMGN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AMZN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ATVI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,AVGO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,BBBY,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,BIDU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,BIIB,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,BKNG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CELG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CERN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CHKP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CHRW,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CHTR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,COST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CSCO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CTRX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CTSH,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,CTXS,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,DISCA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,DISCK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,DISH,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,DLTR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,DTV,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,EBAY,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,EQIX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ESRX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,EXPD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,EXPE,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,FAST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,FFIV,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,FI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,FOXA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,GILD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,GMCR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,GOOG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,GOOGL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,GRMN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,HSIC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ILMN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,INTC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,INTU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ISRG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,KLAC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,KRFT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,LBTYA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,LLTC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,LMCA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,LMCK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MAR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MAT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MDLZ,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,META,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MNST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MSFT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MXIM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,MYL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,NFLX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,NLOK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,NTAP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,NVDA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,NXPI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ORLY,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,PAYX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,PCAR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,QCOM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,QRTEA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,REGN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,ROST,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SBAC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SBUX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SIAL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SIRI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SNDK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SPLS,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,SRCL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,STX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,TRIP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,TSCO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,TSLA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,TXN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,VIAB,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,VIP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,VOD,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,VRSK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,VRTX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,WDC,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,WFM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,WYNN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,XLNX,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q3,YHOO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AAL,1,added,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AAPL,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ADBE,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ADI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ADP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ADSK,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AKAM,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ALTR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ALXN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AMAT,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AMGN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AMZN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,ATVI,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,AVGO,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,BBBY,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,BIDU,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,BIIB,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,BKNG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CA,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CELG,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CERN,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CHKP,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CHRW,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
2014-Q4,CHTR,1,unchanged,wikipedia:Historical_components_of_the_Nasdaq-100+List_of_NASDAQ-100_companies,
